image_type;filename;flag;info
blue_arc_flat;UVES.2017-10-02T10:32:51.444;NULL;NULL
blue_arc_flat;UVES.2017-10-02T17:51:40.268;NULL;NULL
blue_arc_flat;UVES.2017-10-02T21:41:32.503;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T10:41:28.373;NULL;NULL
blue_arc_flat;UVES.2017-10-03T15:11:12.740;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T17:43:43.723;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T17:48:34.896;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T18:24:42.405;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T18:39:58.597;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T18:48:12.476;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T18:54:37.155;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T19:34:07.751;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T19:46:55.541;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T19:56:51.007;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T20:02:34.234;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T20:21:21.902;CORRUPTED;20171005,PROP123954
blue_arc_flat;UVES.2017-10-03T21:20:12.498;CORRUPTED;20171005,PROP123958
blue_arc_flat;UVES.2017-10-03T21:48:01.488;CORRUPTED;20171005,PROP123958
blue_arc_flat;UVES.2017-10-04T10:46:02.417;NULL;NULL
blue_arc_flat;UVES.2017-10-04T14:36:45.709;NULL;NULL
blue_arc_flat;UVES.2017-10-05T10:44:21.510;NULL;NULL
blue_arc_flat;UVES.2017-10-05T14:01:28.621;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T14:15:46.996;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T14:29:13.629;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T14:37:29.146;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T14:48:12.235;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T14:58:29.683;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T15:04:48.992;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T15:23:24.958;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T17:02:49.696;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T17:14:07.139;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T17:18:36.869;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T17:31:17.158;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-05T17:57:28.269;CORRUPTED;20171006,PROP123987
blue_arc_flat;UVES.2017-10-06T10:38:42.896;NULL;NULL
blue_arc_flat;UVES.2017-10-07T10:14:31.374;NULL;NULL
blue_arc_flat;UVES.2017-10-08T10:36:22.316;NULL;NULL
blue_arc_flat;UVES.2017-10-09T10:17:05.951;NULL;NULL
blue_arc_flat;UVES.2017-10-10T10:11:33.238;NULL;NULL
blue_arc_flat;UVES.2017-10-11T10:46:41.754;NULL;NULL
blue_arc_flat;UVES.2017-10-12T13:09:02.966;NULL;NULL
blue_arc_flat;UVES.2017-10-13T10:42:17.662;NULL;NULL
blue_arc_flat;UVES.2017-10-14T10:31:45.966;NULL;NULL
blue_arc_flat;UVES.2017-10-15T10:19:16.172;NULL;NULL
blue_arc_flat;UVES.2017-10-16T08:57:49.125;NULL;NULL
blue_arc_flat;UVES.2017-10-17T10:09:21.569;NULL;NULL
blue_arc_flat;UVES.2017-10-18T10:41:06.794;NULL;NULL
blue_arc_flat;UVES.2017-10-19T10:22:31.108;NULL;NULL
blue_arc_flat;UVES.2017-10-20T14:22:50.553;NULL;NULL
blue_arc_flat;UVES.2017-10-21T10:05:06.331;NULL;NULL
blue_arc_flat;UVES.2017-10-22T10:09:44.270;NULL;NULL
blue_arc_flat;UVES.2017-10-23T10:28:18.341;NULL;NULL
blue_arc_flat;UVES.2017-10-24T10:26:43.785;NULL;NULL
blue_arc_flat;UVES.2017-10-25T10:10:36.852;NULL;NULL
blue_arc_flat;UVES.2017-10-26T09:54:25.137;NULL;NULL
blue_arc_flat;UVES.2017-10-27T17:08:30.289;NULL;NULL
blue_arc_flat;UVES.2017-10-29T05:45:56.593;NULL;NULL
blue_arc_flat;UVES.2017-10-30T11:52:51.479;NULL;NULL
blue_arc_flat;UVES.2017-10-31T09:46:11.522;NULL;NULL
blue_arc_flat;UVES.2017-11-01T09:54:37.129;NULL;NULL
blue_arc_flat;UVES.2017-11-02T09:53:40.925;NULL;NULL
blue_arc_flat;UVES.2017-11-03T09:45:22.200;NULL;NULL
blue_arc_flat;UVES.2017-11-04T09:59:56.727;NULL;NULL
blue_arc_flat;UVES.2017-11-05T10:13:32.276;NULL;NULL
blue_arc_flat;UVES.2017-11-06T10:07:46.089;NULL;NULL
blue_arc_flat;UVES.2017-11-07T09:56:25.804;NULL;NULL
blue_arc_flat;UVES.2017-11-08T09:59:41.961;NULL;NULL
blue_arc_flat;UVES.2017-11-09T17:58:19.341;NULL;NULL
blue_arc_flat;UVES.2017-11-10T10:11:35.791;NULL;NULL
blue_arc_flat;UVES.2017-11-11T10:31:41.205;NULL;NULL
blue_arc_flat;UVES.2017-11-12T10:41:28.947;NULL;NULL
blue_arc_flat;UVES.2017-11-13T10:12:36.776;NULL;NULL
blue_arc_flat;UVES.2017-11-14T10:01:14.579;NULL;NULL
blue_arc_flat;UVES.2017-11-15T09:40:42.724;NULL;NULL
blue_arc_flat;UVES.2017-11-16T09:37:36.530;NULL;NULL
blue_arc_flat;UVES.2017-11-17T09:54:37.072;NULL;NULL
blue_arc_flat;UVES.2017-11-18T09:51:36.866;NULL;NULL
blue_arc_flat;UVES.2017-11-19T10:05:17.138;NULL;NULL
blue_arc_flat;UVES.2017-11-20T09:53:35.685;NULL;NULL
blue_arc_flat;UVES.2017-11-21T09:26:56.998;NULL;NULL
blue_arc_flat;UVES.2017-11-22T10:34:28.275;NULL;NULL
blue_arc_flat;UVES.2017-11-23T09:58:44.905;NULL;NULL
blue_arc_flat;UVES.2017-11-24T10:08:40.286;NULL;NULL
blue_arc_flat;UVES.2017-11-25T10:15:28.434;NULL;NULL
blue_arc_flat;UVES.2017-11-26T10:17:52.100;NULL;NULL
blue_arc_flat;UVES.2017-11-27T10:31:31.314;NULL;NULL
blue_arc_flat;UVES.2017-11-28T09:49:50.828;NULL;NULL
blue_arc_flat;UVES.2017-11-29T10:06:40.441;NULL;NULL
blue_arc_flat;UVES.2017-11-30T09:38:56.460;NULL;NULL
blue_arc_flat;UVES.2017-12-01T09:58:05.331;NULL;NULL
blue_arc_flat;UVES.2017-12-02T09:35:51.020;NULL;NULL
blue_arc_flat;UVES.2017-12-03T09:48:23.220;NULL;NULL
blue_arc_flat;UVES.2017-12-04T09:27:27.769;NULL;NULL
blue_arc_flat;UVES.2017-12-05T10:24:46.805;NULL;NULL
blue_arc_flat;UVES.2017-12-06T09:51:28.650;NULL;NULL
blue_arc_flat;UVES.2017-12-08T04:14:49.725;NULL;NULL
blue_arc_flat;UVES.2017-12-08T12:32:31.706;NULL;NULL
blue_arc_flat;UVES.2017-12-09T10:00:05.909;NULL;NULL
blue_arc_flat;UVES.2017-12-10T10:03:29.752;NULL;NULL
blue_arc_flat;UVES.2017-12-11T09:40:12.186;NULL;NULL
blue_arc_flat;UVES.2017-12-12T09:42:34.362;NULL;NULL
blue_arc_flat;UVES.2017-12-13T10:15:57.747;NULL;NULL
blue_arc_flat;UVES.2017-12-14T09:46:19.856;NULL;NULL
blue_arc_flat;UVES.2017-12-15T09:50:43.629;NULL;NULL
blue_arc_flat;UVES.2017-12-16T09:49:42.934;NULL;NULL
blue_arc_flat;UVES.2017-12-17T09:42:39.203;NULL;NULL
blue_arc_flat;UVES.2017-12-18T13:33:34.914;NULL;NULL
blue_arc_flat;UVES.2017-12-19T09:57:30.791;NULL;NULL
blue_arc_flat;UVES.2017-12-20T09:41:04.786;NULL;NULL
blue_arc_flat;UVES.2017-12-21T09:39:20.531;NULL;NULL
blue_arc_flat;UVES.2017-12-22T09:52:00.469;NULL;NULL
blue_arc_flat;UVES.2017-12-23T10:49:59.954;NULL;NULL
blue_arc_flat;UVES.2017-12-24T13:35:39.542;NULL;NULL
blue_arc_flat;UVES.2017-12-25T09:41:04.706;NULL;NULL
blue_arc_flat;UVES.2017-12-26T09:38:33.180;NULL;NULL
blue_arc_flat;UVES.2017-12-27T09:45:55.274;NULL;NULL
blue_arc_flat;UVES.2017-12-28T09:54:11.026;NULL;NULL
blue_arc_flat;UVES.2017-12-29T09:41:16.010;NULL;NULL
blue_arc_flat;UVES.2017-12-30T09:56:40.552;NULL;NULL
blue_arc_flat;UVES.2017-12-31T09:45:41.308;NULL;NULL
blue_arc_flat;UVES.2018-01-01T09:37:12.035;NULL;NULL
blue_arc_flat;UVES.2018-01-02T10:11:06.435;NULL;NULL
blue_arc_flat;UVES.2018-01-03T09:51:34.620;NULL;NULL
blue_arc_flat;UVES.2018-01-04T10:03:01.954;NULL;NULL
blue_arc_flat;UVES.2018-01-05T10:04:24.381;NULL;NULL
blue_arc_flat;UVES.2018-01-06T09:38:20.395;NULL;NULL
blue_arc_flat;UVES.2018-01-07T10:01:48.332;NULL;NULL
blue_arc_flat;UVES.2018-01-08T09:44:39.461;NULL;NULL
blue_arc_flat;UVES.2018-01-09T10:36:37.063;NULL;NULL
blue_arc_flat;UVES.2018-01-10T10:03:46.877;NULL;NULL
blue_arc_flat;UVES.2018-01-11T09:52:50.407;NULL;NULL
blue_arc_flat;UVES.2018-01-12T10:16:04.278;NULL;NULL
blue_arc_flat;UVES.2018-01-13T09:53:34.686;NULL;NULL
blue_arc_flat;UVES.2018-01-14T10:05:40.014;NULL;NULL
blue_arc_flat;UVES.2018-01-15T12:49:41.013;NULL;NULL
blue_arc_flat;UVES.2018-01-16T12:39:04.804;NULL;NULL
blue_arc_flat;UVES.2018-01-17T10:12:56.729;NULL;NULL
blue_arc_flat;UVES.2018-01-18T12:30:36.732;NULL;NULL
blue_arc_flat;UVES.2018-01-19T12:40:35.036;NULL;NULL
blue_arc_flat;UVES.2018-01-20T10:16:49.465;NULL;NULL
blue_arc_flat;UVES.2018-01-21T10:02:35.022;NULL;NULL
blue_arc_flat;UVES.2018-01-22T10:39:01.907;NULL;NULL
blue_arc_flat;UVES.2018-01-23T10:32:09.819;NULL;NULL
blue_arc_flat;UVES.2018-01-24T12:29:19.929;NULL;NULL
blue_arc_flat;UVES.2018-01-25T10:51:31.599;NULL;NULL
blue_arc_flat;UVES.2018-01-26T18:43:06.420;NULL;NULL
blue_arc_flat;UVES.2018-01-27T11:11:49.877;NULL;NULL
blue_arc_flat;UVES.2018-01-28T12:00:43.995;NULL;NULL
blue_arc_flat;UVES.2018-01-29T10:08:45.140;NULL;NULL
blue_arc_flat;UVES.2018-01-30T09:07:14.812;NULL;NULL
blue_arc_flat;UVES.2018-01-31T12:38:32.166;NULL;NULL
blue_arc_flat;UVES.2018-02-01T09:48:49.408;NULL;NULL
blue_arc_flat;UVES.2018-02-02T10:07:56.430;NULL;NULL
blue_arc_flat;UVES.2018-02-03T10:15:24.294;NULL;NULL
blue_arc_flat;UVES.2018-02-04T10:09:40.111;NULL;NULL
blue_arc_flat;UVES.2018-02-05T10:13:45.913;NULL;NULL
blue_arc_flat;UVES.2018-02-06T10:27:01.350;NULL;NULL
blue_arc_flat;UVES.2018-02-07T09:16:01.546;NULL;NULL
blue_arc_flat;UVES.2018-02-08T09:19:02.781;NULL;NULL
blue_arc_flat;UVES.2018-02-09T08:53:21.012;NULL;NULL
blue_arc_flat;UVES.2018-02-10T08:50:35.229;NULL;NULL
blue_arc_flat;UVES.2018-02-11T10:19:19.830;NULL;NULL
blue_arc_flat;UVES.2018-02-12T10:40:46.380;NULL;NULL
blue_arc_flat;UVES.2018-02-13T13:08:36.706;NULL;NULL
blue_arc_flat;UVES.2018-02-14T10:33:10.745;NULL;NULL
blue_arc_flat;UVES.2018-02-15T10:35:08.867;NULL;NULL
blue_arc_flat;UVES.2018-02-16T10:33:35.553;NULL;NULL
blue_arc_flat;UVES.2018-02-17T10:52:38.156;NULL;NULL
blue_arc_flat;UVES.2018-02-18T11:33:51.178;NULL;NULL
blue_arc_flat;UVES.2018-02-19T10:32:27.358;NULL;NULL
blue_arc_flat;UVES.2018-02-20T10:30:13.779;NULL;NULL
blue_arc_flat;UVES.2018-02-21T11:31:31.414;NULL;NULL
blue_arc_flat;UVES.2018-02-22T10:58:19.212;NULL;NULL
blue_arc_flat;UVES.2018-02-23T10:42:15.292;NULL;NULL
blue_arc_flat;UVES.2018-02-24T11:08:07.913;NULL;NULL
blue_arc_flat;UVES.2018-02-25T11:04:26.380;NULL;NULL
blue_arc_flat;UVES.2018-02-26T10:36:03.249;NULL;NULL
blue_arc_flat;UVES.2018-02-27T11:52:23.386;NULL;NULL
blue_arc_flat;UVES.2018-02-28T10:51:56.817;NULL;NULL
blue_arc_flat;UVES.2018-03-01T11:03:44.774;NULL;NULL
blue_arc_flat;UVES.2018-03-02T10:41:16.490;NULL;NULL
blue_arc_flat;UVES.2018-03-03T11:33:25.278;NULL;NULL
blue_arc_flat;UVES.2018-03-04T11:12:38.269;NULL;NULL
blue_arc_flat;UVES.2018-03-05T10:58:32.474;NULL;NULL
blue_arc_flat;UVES.2018-03-06T10:52:40.589;NULL;NULL
blue_arc_flat;UVES.2018-03-07T10:50:00.364;NULL;NULL
blue_arc_flat;UVES.2018-03-08T09:25:41.815;NULL;NULL
blue_arc_flat;UVES.2018-03-09T12:09:46.277;NULL;NULL
blue_arc_flat;UVES.2018-03-10T11:19:25.283;NULL;NULL
blue_arc_flat;UVES.2018-03-11T10:50:19.791;NULL;NULL
blue_arc_flat;UVES.2018-03-12T10:57:42.235;NULL;NULL
blue_arc_flat;UVES.2018-03-13T10:54:34.721;NULL;NULL
blue_arc_flat;UVES.2018-03-14T10:54:10.512;NULL;NULL
blue_arc_flat;UVES.2018-03-15T10:40:52.332;NULL;NULL
blue_arc_flat;UVES.2018-03-16T10:35:02.454;NULL;NULL
blue_arc_flat;UVES.2018-03-17T11:00:52.755;NULL;NULL
blue_arc_flat;UVES.2018-03-18T10:46:59.947;NULL;NULL
blue_arc_flat;UVES.2018-03-19T10:53:38.830;NULL;NULL
blue_arc_flat;UVES.2018-03-20T10:44:28.742;NULL;NULL
blue_arc_flat;UVES.2018-03-21T10:58:57.257;NULL;NULL
blue_arc_flat;UVES.2018-03-22T12:35:47.335;NULL;NULL
blue_arc_flat;UVES.2018-03-23T10:58:08.001;NULL;NULL
blue_arc_flat;UVES.2018-03-24T12:42:14.712;NULL;NULL
blue_arc_flat;UVES.2018-03-25T10:46:31.518;NULL;NULL
blue_arc_flat;UVES.2018-03-26T12:40:38.512;NULL;NULL
blue_arc_flat;UVES.2018-03-27T11:21:50.449;NULL;NULL
blue_arc_flat;UVES.2018-03-28T12:37:43.446;NULL;NULL
blue_arc_flat;UVES.2018-03-29T11:39:54.841;NULL;NULL
blue_arc_flat;UVES.2018-03-30T13:03:33.613;NULL;NULL
blue_arc_flat;UVES.2018-03-31T11:20:21.510;NULL;NULL
blue_arc_flat;UVES.2018-04-01T13:10:46.676;NULL;NULL
blue_arc_flat;UVES.2018-04-02T10:45:40.754;NULL;NULL
blue_arc_flat;UVES.2018-04-03T11:08:39.783;NULL;NULL
blue_arc_flat;UVES.2018-04-04T11:57:57.018;NULL;NULL
blue_arc_flat;UVES.2018-04-05T10:46:02.674;NULL;NULL
blue_arc_flat;UVES.2018-04-06T10:02:03.177;NULL;NULL
blue_arc_flat;UVES.2018-04-07T11:06:36.891;NULL;NULL
blue_arc_flat;UVES.2018-04-08T11:21:02.226;NULL;NULL
blue_arc_flat;UVES.2018-04-09T11:20:13.356;NULL;NULL
blue_arc_flat;UVES.2018-04-10T11:05:40.845;NULL;NULL
blue_arc_flat;UVES.2018-04-11T10:59:54.564;NULL;NULL
blue_arc_flat;UVES.2018-04-12T11:18:19.584;NULL;NULL
blue_arc_flat;UVES.2018-04-13T10:50:15.462;NULL;NULL
blue_arc_flat;UVES.2018-04-14T11:25:10.838;NULL;NULL
blue_arc_flat;UVES.2018-04-15T10:52:26.095;NULL;NULL
blue_arc_flat;UVES.2018-04-16T11:01:36.380;NULL;NULL
blue_arc_flat;UVES.2018-04-17T10:52:04.468;NULL;NULL
blue_arc_flat;UVES.2018-04-18T10:55:50.977;NULL;NULL
blue_arc_flat;UVES.2018-04-19T16:02:50.827;NULL;NULL
blue_arc_flat;UVES.2018-04-20T10:48:36.905;NULL;NULL
blue_arc_flat;UVES.2018-04-20T18:55:27.634;NULL;NULL
blue_arc_flat;UVES.2018-04-21T10:16:24.499;NULL;NULL
blue_arc_flat;UVES.2018-04-22T10:54:16.985;NULL;NULL
blue_arc_flat;UVES.2018-04-23T11:11:46.410;NULL;NULL
blue_arc_flat;UVES.2018-04-24T11:51:13.431;NULL;NULL
blue_arc_flat;UVES.2018-04-25T12:12:16.232;NULL;NULL
blue_arc_flat;UVES.2018-04-26T06:03:32.421;NULL;NULL
blue_arc_flat;UVES.2018-04-27T11:35:22.829;NULL;NULL
blue_arc_flat;UVES.2018-04-28T11:53:44.041;NULL;NULL
blue_arc_flat;UVES.2018-04-29T11:51:35.321;NULL;NULL
blue_arc_flat;UVES.2018-04-30T11:35:22.579;NULL;NULL
blue_arc_flat;UVES.2018-05-01T11:46:25.250;NULL;NULL
blue_arc_flat;UVES.2018-05-02T09:34:55.603;NULL;NULL
blue_arc_flat;UVES.2018-05-03T11:47:50.283;NULL;NULL
blue_arc_flat;UVES.2018-05-04T11:40:23.767;NULL;NULL
blue_arc_flat;UVES.2018-05-05T11:41:21.631;NULL;NULL
blue_arc_flat;UVES.2018-05-06T10:11:19.575;NULL;NULL
blue_arc_flat;UVES.2018-05-09T12:05:05.753;CORRUPTED;20180511,PROP131911
blue_arc_flat;UVES.2018-05-09T23:13:59.311;NULL;NULL
blue_arc_flat;UVES.2018-05-10T10:01:41.266;NULL;NULL
blue_arc_flat;UVES.2018-05-11T11:04:13.444;NULL;NULL
blue_arc_flat;UVES.2018-05-12T11:13:55.129;NULL;NULL
blue_arc_flat;UVES.2018-05-13T11:51:10.078;NULL;NULL
blue_arc_flat;UVES.2018-05-14T11:22:00.646;NULL;NULL
blue_arc_flat;UVES.2018-05-15T10:58:42.268;NULL;NULL
blue_arc_flat;UVES.2018-05-16T11:06:35.715;NULL;NULL
blue_arc_flat;UVES.2018-05-16T20:12:58.239;NULL;NULL
blue_arc_flat;UVES.2018-05-16T20:14:16.616;NULL;NULL
blue_arc_flat;UVES.2018-05-16T20:15:33.542;NULL;NULL
blue_arc_flat;UVES.2018-05-16T20:16:51.779;NULL;NULL
blue_arc_flat;UVES.2018-05-17T11:27:39.014;NULL;NULL
blue_arc_flat;UVES.2018-05-18T11:26:43.349;NULL;NULL
blue_arc_flat;UVES.2018-05-19T11:15:31.204;NULL;NULL
blue_arc_flat;UVES.2018-05-20T11:30:35.068;NULL;NULL
blue_arc_flat;UVES.2018-05-21T11:42:08.303;NULL;NULL
blue_arc_flat;UVES.2018-05-22T11:30:36.496;NULL;NULL
blue_arc_flat;UVES.2018-05-23T11:42:45.503;NULL;NULL
blue_arc_flat;UVES.2018-05-24T11:36:00.044;NULL;NULL
blue_arc_flat;UVES.2018-05-25T11:22:01.426;NULL;NULL
blue_arc_flat;UVES.2018-05-26T11:08:14.700;NULL;NULL
blue_arc_flat;UVES.2018-05-27T11:33:02.417;NULL;NULL
blue_arc_flat;UVES.2018-05-27T20:08:10.264;NULL;NULL
blue_arc_flat;UVES.2018-05-27T20:09:27.580;NULL;NULL
blue_arc_flat;UVES.2018-05-27T20:10:44.898;NULL;NULL
blue_arc_flat;UVES.2018-05-27T20:12:03.624;NULL;NULL
blue_arc_flat;UVES.2018-05-28T11:43:54.215;NULL;NULL
blue_arc_flat;UVES.2018-05-28T22:06:13.406;NULL;NULL
blue_arc_flat;UVES.2018-05-28T22:07:32.093;NULL;NULL
blue_arc_flat;UVES.2018-05-28T22:08:42.789;NULL;NULL
blue_arc_flat;UVES.2018-05-28T22:10:01.436;NULL;NULL
blue_arc_flat;UVES.2018-05-29T13:05:29.650;NULL;NULL
blue_arc_flat;UVES.2018-05-30T11:39:56.896;NULL;NULL
blue_arc_flat;UVES.2018-05-31T12:45:06.063;NULL;NULL
blue_arc_flat;UVES.2018-06-01T11:25:54.539;NULL;NULL
blue_arc_flat;UVES.2018-06-02T11:03:28.220;NULL;NULL
blue_arc_flat;UVES.2018-06-03T12:03:41.416;NULL;NULL
blue_arc_flat;UVES.2018-06-04T11:23:50.606;NULL;NULL
blue_arc_flat;UVES.2018-06-04T15:13:53.988;NULL;NULL
blue_arc_flat;UVES.2018-06-05T11:28:40.702;NULL;NULL
blue_arc_flat;UVES.2018-06-06T11:29:33.937;NULL;NULL
blue_arc_flat;UVES.2018-06-07T11:19:35.748;NULL;NULL
blue_arc_flat;UVES.2018-06-08T11:32:40.021;NULL;NULL
blue_arc_flat;UVES.2018-06-09T11:25:44.608;NULL;NULL
blue_arc_flat;UVES.2018-06-10T11:14:41.762;NULL;NULL
blue_arc_flat;UVES.2018-06-11T09:56:27.439;NULL;NULL
blue_arc_flat;UVES.2018-06-11T16:36:08.679;NULL;NULL
blue_arc_flat;UVES.2018-06-12T11:24:16.065;NULL;NULL
blue_arc_flat;UVES.2018-06-13T11:34:47.848;NULL;NULL
blue_arc_flat;UVES.2018-06-14T11:17:16.165;NULL;NULL
blue_arc_flat;UVES.2018-06-15T11:13:24.377;NULL;NULL
blue_arc_flat;UVES.2018-06-16T11:17:35.034;NULL;NULL
blue_arc_flat;UVES.2018-06-16T17:25:47.917;NULL;NULL
blue_arc_flat;UVES.2018-06-17T11:28:12.793;NULL;NULL
blue_arc_flat;UVES.2018-06-18T11:25:08.626;NULL;NULL
blue_arc_flat;UVES.2018-06-19T11:54:56.697;NULL;NULL
blue_arc_flat;UVES.2018-06-20T11:30:14.179;NULL;NULL
blue_arc_flat;UVES.2018-06-21T11:32:58.741;NULL;NULL
blue_arc_flat;UVES.2018-06-22T11:28:52.580;NULL;NULL
blue_arc_flat;UVES.2018-06-23T11:43:35.820;NULL;NULL
blue_arc_flat;UVES.2018-06-24T11:46:16.928;NULL;NULL
blue_arc_flat;UVES.2018-06-25T11:46:43.843;NULL;NULL
blue_arc_flat;UVES.2018-06-26T11:32:29.552;NULL;NULL
blue_arc_flat;UVES.2018-06-27T11:23:16.424;NULL;NULL
blue_arc_flat;UVES.2018-06-28T11:40:06.455;NULL;NULL
blue_arc_flat;UVES.2018-06-29T11:10:20.992;NULL;NULL
blue_arc_flat;UVES.2018-06-30T10:00:21.313;NULL;NULL
blue_arc_flat;UVES.2018-07-01T09:34:54.652;NULL;NULL
blue_arc_flat;UVES.2018-07-02T11:18:12.697;NULL;NULL
blue_arc_flat;UVES.2018-07-03T11:28:08.045;NULL;NULL
blue_arc_flat;UVES.2018-07-04T11:54:16.234;NULL;NULL
blue_arc_flat;UVES.2018-07-05T11:10:16.579;NULL;NULL
blue_arc_flat;UVES.2018-07-06T12:11:08.559;NULL;NULL
blue_arc_flat;UVES.2018-07-07T13:59:13.757;NULL;NULL
blue_arc_flat;UVES.2018-07-08T11:32:54.885;NULL;NULL
blue_arc_flat;UVES.2018-07-09T11:27:07.280;NULL;NULL
blue_arc_flat;UVES.2018-07-10T11:21:37.870;NULL;NULL
blue_arc_flat;UVES.2018-07-11T11:22:21.026;NULL;NULL
blue_arc_flat;UVES.2018-07-12T11:49:16.282;NULL;NULL
blue_arc_flat;UVES.2018-07-13T13:34:09.202;NULL;NULL
blue_arc_flat;UVES.2018-07-14T11:34:47.148;NULL;NULL
blue_arc_flat;UVES.2018-07-15T11:17:34.056;NULL;NULL
blue_arc_flat;UVES.2018-07-16T11:19:46.446;NULL;NULL
blue_arc_flat;UVES.2018-07-17T11:08:41.450;NULL;NULL
blue_arc_flat;UVES.2018-07-18T11:55:06.504;NULL;NULL
blue_arc_flat;UVES.2018-07-19T09:41:34.552;NULL;NULL
blue_arc_flat;UVES.2018-07-20T11:24:00.451;NULL;NULL
blue_arc_flat;UVES.2018-07-21T11:32:22.693;NULL;NULL
blue_arc_flat;UVES.2018-07-22T10:29:47.703;NULL;NULL
blue_arc_flat;UVES.2018-07-23T12:53:35.768;NULL;NULL
blue_arc_flat;UVES.2018-07-24T11:30:09.895;NULL;NULL
blue_arc_flat;UVES.2018-07-25T11:12:53.056;NULL;NULL
blue_arc_flat;UVES.2018-07-26T10:33:26.489;NULL;NULL
blue_arc_flat;UVES.2018-07-27T09:51:05.424;NULL;NULL
blue_arc_flat;UVES.2018-07-28T11:30:14.426;NULL;NULL
blue_arc_flat;UVES.2018-07-29T09:51:09.835;NULL;NULL
blue_arc_flat;UVES.2018-07-30T11:38:17.426;NULL;NULL
blue_arc_flat;UVES.2018-07-31T11:08:42.808;NULL;NULL
blue_arc_flat;UVES.2018-08-01T09:55:31.147;NULL;NULL
blue_arc_flat;UVES.2018-08-02T10:15:10.296;NULL;NULL
blue_arc_flat;UVES.2018-08-03T11:17:19.242;NULL;NULL
blue_arc_flat;UVES.2018-08-04T11:05:54.894;NULL;NULL
blue_arc_flat;UVES.2018-08-05T11:47:29.408;NULL;NULL
blue_arc_flat;UVES.2018-08-06T11:09:19.442;NULL;NULL
blue_arc_flat;UVES.2018-08-07T11:26:24.367;NULL;NULL
blue_arc_flat;UVES.2018-08-08T11:07:42.048;NULL;NULL
blue_arc_flat;UVES.2018-08-09T11:06:30.119;NULL;NULL
blue_arc_flat;UVES.2018-08-10T11:05:49.410;NULL;NULL
blue_arc_flat;UVES.2018-08-11T11:08:41.973;NULL;NULL
blue_arc_flat;UVES.2018-08-12T11:28:45.509;NULL;NULL
blue_arc_flat;UVES.2018-08-13T11:01:30.984;NULL;NULL
blue_arc_flat;UVES.2018-08-14T11:07:43.593;NULL;NULL
blue_arc_flat;UVES.2018-08-15T11:09:01.484;NULL;NULL
blue_arc_flat;UVES.2018-08-16T11:59:38.878;NULL;NULL
blue_arc_flat;UVES.2018-08-17T11:37:09.708;NULL;NULL
blue_arc_flat;UVES.2018-08-18T11:13:04.141;NULL;NULL
blue_arc_flat;UVES.2018-08-19T11:23:00.734;NULL;NULL
blue_arc_flat;UVES.2018-08-20T11:30:26.526;NULL;NULL
blue_arc_flat;UVES.2018-08-21T11:20:54.802;NULL;NULL
blue_arc_flat;UVES.2018-08-22T11:23:22.159;NULL;NULL
blue_arc_flat;UVES.2018-08-23T11:07:24.859;NULL;NULL
blue_arc_flat;UVES.2018-08-24T11:14:14.093;NULL;NULL
blue_arc_flat;UVES.2018-08-25T11:13:23.545;NULL;NULL
blue_arc_flat;UVES.2018-08-26T10:52:22.691;NULL;NULL
blue_arc_flat;UVES.2018-08-27T11:19:40.983;NULL;NULL
blue_arc_flat;UVES.2018-08-28T10:47:06.392;NULL;NULL
blue_arc_flat;UVES.2018-08-29T11:41:57.288;NULL;NULL
blue_arc_flat;UVES.2018-08-29T16:16:13.832;NULL;NULL
blue_arc_flat;UVES.2018-08-29T19:03:42.790;NULL;NULL
blue_arc_flat;UVES.2018-09-01T05:23:56.300;NULL;NULL
blue_arc_flat;UVES.2018-09-01T15:22:05.063;NULL;NULL
